Transaction_ID,Date,Store_Location,Department,Product_Name,Quantity_Sold,Unit_Price,Total_Sales,Discount_Percentage,Discounted_Sales,Customer_Segment,Inventory_Level,Restock_Days
WLMRT-00834,7/25/2023,"Atlanta, GA",Garden Center,Landscaping Supplies,3,427.25,1281.75,0,1281.75,Renovation Enthusiast,475,17
WLMRT-00835,7/23/2023,"New York, NY",Plumbing,Faucets,8,450.76,3606.08,0,3606.08,Renovation Enthusiast,210,8
WLMRT-00836,7/21/2023,"Chicago, IL",Garden Center,Landscaping Supplies,7,389.79,2728.53,0,2728.53,Professional Contractor,120,12
WLMRT-00837,4/14/2023,"Los Angeles, CA",Flooring,Tile,1,359.67,359.67,0,359.67,DIY Homeowner,297,11
WLMRT-00838,9/21/2023,"Atlanta, GA",Home Improvement,Hand Tools,2,158.44,316.88,0,316.88,Renovation Enthusiast,208,21
WLMRT-00839,3/25/2023,"Chicago, IL",Garden Center,Plants,3,181.59,544.77,5,517.53,Renovation Enthusiast,491,28
WLMRT-00840,1/8/2023,"Phoenix, AZ",Building Materials,Insulation,3,391.18,1173.54,0,1173.54,Professional Contractor,430,33
WLMRT-00841,2/3/2023,"Seattle, WA",Flooring,Tile,1,445.43,445.43,5,423.16,Professional Contractor,473,35
WLMRT-00842,4/23/2023,"Los Angeles, CA",Home Improvement,Power Tools,5,164.14,820.7,0,820.7,DIY Homeowner,257,19
WLMRT-00843,11/9/2023,"Phoenix, AZ",Home Improvement,Hand Tools,8,104.74,837.92,0,837.92,DIY Homeowner,404,18
WLMRT-00844,6/26/2023,"Atlanta, GA",Appliances,Refrigerators,6,140.96,845.76,0,845.76,DIY Homeowner,496,7
WLMRT-00845,9/10/2023,"New York, NY",Plumbing,Toilets,8,61.56,492.48,5,467.86,Property Manager,244,29
WLMRT-00846,3/21/2023,"Phoenix, AZ",Flooring,Laminate,8,302.17,2417.36,20,1933.89,DIY Homeowner,112,18
WLMRT-00847,2/24/2023,"Phoenix, AZ",Paint,Exterior Paint,8,477.96,3823.68,15,3250.13,Professional Contractor,448,42
WLMRT-00848,5/25/2023,"Chicago, IL",Home Improvement,Power Tools,2,295.25,590.5,5,560.98,Renovation Enthusiast,241,21
WLMRT-00849,6/19/2023,"Houston, TX",Home Improvement,Power Tools,9,104.42,939.78,15,798.81,Property Manager,356,31
WLMRT-00850,3/26/2023,"Los Angeles, CA",Garden Center,Outdoor Furniture,5,484.25,2421.25,0,2421.25,Renovation Enthusiast,150,34
WLMRT-00851,4/9/2023,"Phoenix, AZ",Building Materials,Insulation,7,317.97,2225.79,20,1780.63,Renovation Enthusiast,176,43
WLMRT-00852,3/27/2023,"New York, NY",Paint,Paint Supplies,1,366.36,366.36,5,348.04,DIY Homeowner,307,18
WLMRT-00853,6/4/2023,"Seattle, WA",Plumbing,Toilets,7,460.19,3221.33,5,3060.26,DIY Homeowner,132,35
WLMRT-00854,1/16/2023,"Atlanta, GA",Appliances,Dishwashers,3,266.13,798.39,0,798.39,Property Manager,190,35
WLMRT-00855,3/31/2023,"Phoenix, AZ",Home Improvement,Workbenches,7,204.07,1428.49,0,1428.49,DIY Homeowner,185,18
WLMRT-00856,4/13/2023,"Chicago, IL",Plumbing,Shower Systems,6,494.3,2965.8,0,2965.8,Renovation Enthusiast,235,44
WLMRT-00857,9/6/2023,"New York, NY",Plumbing,Pipes,2,199.75,399.5,0,399.5,DIY Homeowner,355,28
WLMRT-00858,7/3/2023,"Atlanta, GA",Paint,Paint Supplies,5,389.58,1947.9,5,1850.5,Renovation Enthusiast,288,15
WLMRT-00859,8/9/2023,"Seattle, WA",Appliances,Washers,6,20.31,121.86,5,115.77,Renovation Enthusiast,343,43
WLMRT-00860,11/27/2023,"New York, NY",Appliances,Dishwashers,1,41.16,41.16,5,39.1,Professional Contractor,251,13
WLMRT-00861,11/14/2023,"Phoenix, AZ",Appliances,Washers,8,103.71,829.68,5,788.2,DIY Homeowner,431,26
WLMRT-00862,2/13/2023,"Seattle, WA",Appliances,Dishwashers,1,474.62,474.62,10,427.16,Renovation Enthusiast,411,33
WLMRT-00863,11/11/2023,"Atlanta, GA",Building Materials,Cement,7,117.64,823.48,5,782.31,Renovation Enthusiast,388,40
WLMRT-00864,5/25/2023,"Seattle, WA",Flooring,Carpet,6,377.31,2263.86,0,2263.86,Property Manager,91,25
WLMRT-00865,9/29/2023,"Seattle, WA",Paint,Paint Supplies,2,251.28,502.56,0,502.56,Renovation Enthusiast,186,18
WLMRT-00866,11/23/2023,"New York, NY",Garden Center,Outdoor Furniture,1,200.45,200.45,0,200.45,DIY Homeowner,33,31
WLMRT-00867,8/22/2023,"Atlanta, GA",Paint,Interior Paint,7,49.23,344.61,10,310.15,Professional Contractor,338,18
WLMRT-00868,8/16/2023,"Houston, TX",Building Materials,Lumber,7,180.95,1266.65,0,1266.65,DIY Homeowner,89,39
WLMRT-00869,11/27/2023,"Phoenix, AZ",Flooring,Hardwood,2,112.61,225.22,0,225.22,DIY Homeowner,368,10
WLMRT-00870,7/13/2023,"Los Angeles, CA",Building Materials,Cement,7,42.66,298.62,5,283.69,DIY Homeowner,133,25
WLMRT-00871,3/18/2023,"Los Angeles, CA",Paint,Exterior Paint,9,451.8,4066.2,0,4066.2,Property Manager,35,13
WLMRT-00872,11/22/2023,"Dallas, TX",Home Improvement,Power Tools,7,360.14,2520.98,0,2520.98,Property Manager,122,43
WLMRT-00873,10/13/2023,"Phoenix, AZ",Garden Center,Plants,9,351.22,3160.98,0,3160.98,DIY Homeowner,27,16
WLMRT-00874,11/29/2023,"Los Angeles, CA",Flooring,Carpet,1,14.16,14.16,0,14.16,Professional Contractor,296,33
WLMRT-00875,4/3/2023,"Houston, TX",Home Improvement,Power Tools,5,300.89,1504.45,0,1504.45,DIY Homeowner,351,11
WLMRT-00876,1/6/2023,"Houston, TX",Flooring,Hardwood,6,199.37,1196.22,5,1136.41,DIY Homeowner,176,26
WLMRT-00877,2/25/2023,"Houston, TX",Home Improvement,Power Tools,5,487.64,2438.2,15,2072.47,Professional Contractor,349,35
WLMRT-00878,12/10/2023,"Dallas, TX",Flooring,Hardwood,3,471.53,1414.59,10,1273.13,Renovation Enthusiast,211,24
WLMRT-00879,4/23/2023,"Dallas, TX",Lighting,Ceiling Fans,1,150.62,150.62,5,143.09,DIY Homeowner,393,20
WLMRT-00880,8/27/2023,"Dallas, TX",Plumbing,Shower Systems,1,377.01,377.01,15,320.46,Property Manager,21,34
WLMRT-00881,10/23/2023,"Atlanta, GA",Flooring,Hardwood,9,472.79,4255.11,10,3829.6,Property Manager,130,40
WLMRT-00882,12/29/2023,"Houston, TX",Appliances,Washers,4,468.92,1875.68,0,1875.68,Renovation Enthusiast,164,43
WLMRT-00883,1/22/2023,"Atlanta, GA",Lighting,Outdoor Lighting,9,191.92,1727.28,0,1727.28,Professional Contractor,225,44
WLMRT-00884,9/3/2023,"Dallas, TX",Garden Center,Gardening Tools,1,411,411,0,411,Property Manager,431,17
WLMRT-00885,2/8/2023,"Phoenix, AZ",Flooring,Tile,4,77.81,311.24,15,264.55,DIY Homeowner,434,30
WLMRT-00886,10/14/2023,"Phoenix, AZ",Home Improvement,Power Tools,9,209.47,1885.23,5,1790.97,Professional Contractor,268,37
WLMRT-00887,2/25/2023,"Phoenix, AZ",Lighting,Bulbs,4,364.95,1459.8,5,1386.81,Professional Contractor,59,13
WLMRT-00888,3/23/2023,"Houston, TX",Paint,Interior Paint,8,220.17,1761.36,0,1761.36,Property Manager,163,13
WLMRT-00889,10/25/2023,"Los Angeles, CA",Lighting,Bulbs,1,290.42,290.42,10,261.38,DIY Homeowner,222,26
WLMRT-00890,5/29/2023,"Seattle, WA",Garden Center,Landscaping Supplies,6,203.33,1219.98,0,1219.98,DIY Homeowner,362,30
WLMRT-00891,7/22/2023,"Seattle, WA",Lighting,Outdoor Lighting,7,430.79,3015.53,0,3015.53,Property Manager,447,32
WLMRT-00892,8/26/2023,"Atlanta, GA",Appliances,Refrigerators,3,18.65,55.95,5,53.15,DIY Homeowner,195,34
WLMRT-00893,5/18/2023,"Dallas, TX",Garden Center,Gardening Tools,3,185.85,557.55,10,501.79,DIY Homeowner,139,23
WLMRT-00894,8/19/2023,"Phoenix, AZ",Lighting,Outdoor Lighting,9,209.14,1882.26,10,1694.03,Professional Contractor,82,26
WLMRT-00895,12/22/2023,"Houston, TX",Garden Center,Landscaping Supplies,4,254.12,1016.48,5,965.66,Property Manager,213,15
WLMRT-00896,2/17/2023,"New York, NY",Lighting,Bulbs,7,239.61,1677.27,5,1593.41,Property Manager,46,25
WLMRT-00897,5/5/2023,"Atlanta, GA",Lighting,Outdoor Lighting,6,175.31,1051.86,0,1051.86,DIY Homeowner,75,36
WLMRT-00898,7/7/2023,"Chicago, IL",Paint,Primers,9,214.15,1927.35,0,1927.35,Property Manager,141,19
WLMRT-00899,9/10/2023,"Dallas, TX",Home Improvement,Workbenches,2,79.99,159.98,0,159.98,Professional Contractor,37,41
WLMRT-00900,5/5/2023,"Chicago, IL",Home Improvement,Power Tools,5,222.61,1113.05,20,890.44,Renovation Enthusiast,450,11
WLMRT-00901,11/16/2023,"Atlanta, GA",Home Improvement,Tool Sets,7,95.36,667.52,0,667.52,Property Manager,114,12
WLMRT-00902,7/10/2023,"Atlanta, GA",Paint,Paint Supplies,1,303.11,303.11,0,303.11,Property Manager,296,40
WLMRT-00903,12/15/2023,"Chicago, IL",Home Improvement,Hand Tools,4,123.82,495.28,0,495.28,Renovation Enthusiast,45,27
WLMRT-00904,7/27/2023,"New York, NY",Flooring,Carpet,3,150.76,452.28,0,452.28,Professional Contractor,136,24
WLMRT-00905,6/16/2023,"Chicago, IL",Appliances,Refrigerators,7,280.64,1964.48,0,1964.48,Renovation Enthusiast,326,26
WLMRT-00906,4/15/2023,"Chicago, IL",Appliances,Dishwashers,1,279.77,279.77,0,279.77,DIY Homeowner,349,7
WLMRT-00907,5/13/2023,"Seattle, WA",Garden Center,Outdoor Furniture,1,134.78,134.78,0,134.78,Renovation Enthusiast,116,23
WLMRT-00908,5/19/2023,"Houston, TX",Home Improvement,Hand Tools,3,272.35,817.05,5,776.2,Property Manager,466,16
WLMRT-00909,7/24/2023,"Dallas, TX",Plumbing,Faucets,5,58.88,294.4,0,294.4,Renovation Enthusiast,29,15
WLMRT-00910,5/12/2023,"Houston, TX",Appliances,Washers,9,302.83,2725.47,0,2725.47,Professional Contractor,467,40
WLMRT-00911,12/16/2023,"New York, NY",Building Materials,Drywall,2,407.44,814.88,0,814.88,Professional Contractor,409,18
WLMRT-00912,3/13/2023,"Seattle, WA",Home Improvement,Hand Tools,5,168.37,841.85,15,715.57,Professional Contractor,123,25
WLMRT-00913,5/19/2023,"Los Angeles, CA",Paint,Primers,4,296.95,1187.8,0,1187.8,Professional Contractor,339,40
WLMRT-00914,7/20/2023,"New York, NY",Appliances,Dryers,7,229.94,1609.58,0,1609.58,DIY Homeowner,205,32
WLMRT-00915,12/25/2023,"Atlanta, GA",Paint,Primers,3,19.51,58.53,0,58.53,Renovation Enthusiast,473,36
WLMRT-00916,3/16/2023,"Seattle, WA",Home Improvement,Tool Sets,8,455.41,3643.28,10,3278.95,Renovation Enthusiast,435,42
WLMRT-00917,1/13/2023,"Atlanta, GA",Paint,Exterior Paint,2,293.26,586.52,0,586.52,Property Manager,178,19
WLMRT-00918,7/1/2023,"Chicago, IL",Paint,Paint Supplies,9,244.36,2199.24,0,2199.24,Professional Contractor,177,34
WLMRT-00919,7/12/2023,"Atlanta, GA",Garden Center,Gardening Tools,7,272.47,1907.29,15,1621.2,Professional Contractor,340,20
WLMRT-00920,2/14/2023,"Atlanta, GA",Lighting,Outdoor Lighting,3,259.89,779.67,0,779.67,DIY Homeowner,294,24
WLMRT-00921,9/27/2023,"Chicago, IL",Flooring,Hardwood,6,64.7,388.2,0,388.2,Property Manager,137,24
WLMRT-00922,9/10/2023,"Dallas, TX",Lighting,Outdoor Lighting,8,325.25,2602,5,2471.9,Renovation Enthusiast,351,23
WLMRT-00923,5/22/2023,"Dallas, TX",Flooring,Hardwood,5,44.15,220.75,0,220.75,Property Manager,300,17
WLMRT-00924,1/4/2023,"Dallas, TX",Flooring,Carpet,8,58.45,467.6,15,397.46,Professional Contractor,249,33
WLMRT-00925,12/6/2023,"Houston, TX",Garden Center,Landscaping Supplies,9,197.3,1775.7,5,1686.92,DIY Homeowner,265,32
WLMRT-00926,11/29/2023,"Phoenix, AZ",Lighting,Outdoor Lighting,3,36.19,108.57,0,108.57,DIY Homeowner,451,34
WLMRT-00927,9/23/2023,"New York, NY",Garden Center,Gardening Tools,9,434.9,3914.1,0,3914.1,DIY Homeowner,152,38
WLMRT-00928,6/1/2023,"New York, NY",Home Improvement,Hand Tools,2,129.04,258.08,0,258.08,Renovation Enthusiast,12,18
WLMRT-00929,11/30/2023,"Seattle, WA",Flooring,Tile,5,153.48,767.4,20,613.92,Professional Contractor,316,39
WLMRT-00930,11/28/2023,"Phoenix, AZ",Lighting,Light Fixtures,7,422.85,2959.95,10,2663.96,DIY Homeowner,472,13
WLMRT-00931,8/22/2023,"New York, NY",Paint,Paint Supplies,6,324.89,1949.34,0,1949.34,DIY Homeowner,84,35
WLMRT-00932,2/21/2023,"New York, NY",Paint,Paint Supplies,9,339.42,3054.78,0,3054.78,Professional Contractor,337,31
WLMRT-00933,12/20/2023,"Atlanta, GA",Lighting,Bulbs,5,220.43,1102.15,10,991.94,DIY Homeowner,255,21
WLMRT-00934,5/11/2023,"New York, NY",Home Improvement,Hand Tools,4,294.07,1176.28,0,1176.28,DIY Homeowner,19,7
WLMRT-00935,10/10/2023,"Dallas, TX",Building Materials,Lumber,5,385.72,1928.6,0,1928.6,DIY Homeowner,280,41
WLMRT-00936,3/17/2023,"New York, NY",Paint,Paint Supplies,5,132.74,663.7,0,663.7,Professional Contractor,419,8
WLMRT-00937,9/8/2023,"Los Angeles, CA",Paint,Paint Supplies,9,452.25,4070.25,0,4070.25,Renovation Enthusiast,61,23
WLMRT-00938,7/12/2023,"Chicago, IL",Lighting,Bulbs,3,398.4,1195.2,0,1195.2,Property Manager,216,10
WLMRT-00939,8/31/2023,"Seattle, WA",Home Improvement,Power Tools,4,297.03,1188.12,0,1188.12,DIY Homeowner,468,18
WLMRT-00940,4/4/2023,"Houston, TX",Lighting,Outdoor Lighting,5,432.85,2164.25,5,2056.04,DIY Homeowner,290,17
WLMRT-00941,5/6/2023,"Chicago, IL",Plumbing,Faucets,9,347.23,3125.07,0,3125.07,Property Manager,266,23
WLMRT-00942,11/24/2023,"Los Angeles, CA",Home Improvement,Power Tools,9,465.64,4190.76,0,4190.76,Renovation Enthusiast,103,22
WLMRT-00943,1/14/2023,"New York, NY",Home Improvement,Power Tools,9,472.22,4249.98,0,4249.98,Professional Contractor,473,20
WLMRT-00944,4/21/2023,"Phoenix, AZ",Garden Center,Outdoor Furniture,3,200.17,600.51,0,600.51,Professional Contractor,364,29
WLMRT-00945,1/23/2023,"Houston, TX",Home Improvement,Hand Tools,5,256.81,1284.05,0,1284.05,DIY Homeowner,72,38
WLMRT-00946,12/12/2023,"Atlanta, GA",Home Improvement,Tool Sets,7,136.33,954.31,0,954.31,Property Manager,203,25
WLMRT-00947,3/29/2023,"Dallas, TX",Plumbing,Shower Systems,6,161.83,970.98,20,776.78,DIY Homeowner,82,34
WLMRT-00948,12/17/2023,"Houston, TX",Home Improvement,Hand Tools,5,419.43,2097.15,5,1992.29,Professional Contractor,240,12
WLMRT-00949,2/22/2023,"New York, NY",Plumbing,Toilets,7,310.57,2173.99,0,2173.99,Property Manager,144,16
WLMRT-00950,9/10/2023,"Phoenix, AZ",Appliances,Dishwashers,5,459.96,2299.8,5,2184.81,Professional Contractor,222,43
WLMRT-00951,11/20/2023,"Phoenix, AZ",Plumbing,Pipes,7,349.36,2445.52,0,2445.52,Property Manager,118,28
WLMRT-00952,8/6/2023,"New York, NY",Plumbing,Pipes,6,146.29,877.74,0,877.74,Professional Contractor,475,13
WLMRT-00953,3/13/2023,"New York, NY",Appliances,Washers,7,384.34,2690.38,5,2555.86,Professional Contractor,322,15
WLMRT-00954,9/26/2023,"Chicago, IL",Paint,Primers,3,74.96,224.88,0,224.88,Property Manager,299,38
WLMRT-00955,9/28/2023,"Seattle, WA",Home Improvement,Workbenches,6,257.77,1546.62,5,1469.29,DIY Homeowner,445,25
WLMRT-00956,8/11/2023,"Los Angeles, CA",Home Improvement,Hand Tools,2,142.47,284.94,0,284.94,Professional Contractor,391,21
WLMRT-00957,3/14/2023,"Los Angeles, CA",Lighting,Outdoor Lighting,2,44.35,88.7,5,84.26,Professional Contractor,444,15
WLMRT-00958,11/5/2023,"Seattle, WA",Plumbing,Shower Systems,6,380.55,2283.3,0,2283.3,Professional Contractor,22,18
WLMRT-00959,5/29/2023,"Dallas, TX",Building Materials,Drywall,3,59.46,178.38,20,142.7,DIY Homeowner,385,24
WLMRT-00960,9/30/2023,"Houston, TX",Flooring,Carpet,4,121.77,487.08,0,487.08,Renovation Enthusiast,267,31
WLMRT-00961,10/9/2023,"Seattle, WA",Home Improvement,Tool Sets,9,381.14,3430.26,0,3430.26,DIY Homeowner,368,9
WLMRT-00962,10/24/2023,"Los Angeles, CA",Paint,Primers,8,139.89,1119.12,0,1119.12,Renovation Enthusiast,483,16
WLMRT-00963,6/26/2023,"Atlanta, GA",Lighting,Bulbs,5,133.86,669.3,5,635.83,Renovation Enthusiast,189,30
WLMRT-00964,1/23/2023,"Seattle, WA",Appliances,Refrigerators,8,428.59,3428.72,5,3257.28,DIY Homeowner,212,11
WLMRT-00965,9/1/2023,"Phoenix, AZ",Home Improvement,Tool Sets,9,486.96,4382.64,0,4382.64,DIY Homeowner,374,32
WLMRT-00966,10/7/2023,"Los Angeles, CA",Lighting,Ceiling Fans,4,289.04,1156.16,0,1156.16,Property Manager,217,39
WLMRT-00967,5/4/2023,"Chicago, IL",Garden Center,Plants,9,310.45,2794.05,0,2794.05,Renovation Enthusiast,226,21
WLMRT-00968,7/25/2023,"Seattle, WA",Appliances,Dishwashers,7,303.94,2127.58,0,2127.58,Property Manager,495,36
WLMRT-00969,7/26/2023,"Chicago, IL",Building Materials,Lumber,8,168,1344,15,1142.4,DIY Homeowner,315,28
WLMRT-00970,7/6/2023,"New York, NY",Building Materials,Lumber,4,491.25,1965,5,1866.75,Professional Contractor,150,15
WLMRT-00971,3/11/2023,"Atlanta, GA",Building Materials,Drywall,6,10.2,61.2,5,58.14,Property Manager,302,33
WLMRT-00972,5/8/2023,"Phoenix, AZ",Appliances,Washers,5,71.82,359.1,5,341.14,Property Manager,464,16
WLMRT-00973,3/1/2023,"Los Angeles, CA",Appliances,Refrigerators,1,306.95,306.95,0,306.95,Professional Contractor,470,34
WLMRT-00974,10/24/2023,"New York, NY",Home Improvement,Power Tools,1,464.56,464.56,15,394.88,DIY Homeowner,74,18
WLMRT-00975,3/30/2023,"Atlanta, GA",Garden Center,Plants,1,88.75,88.75,10,79.88,Professional Contractor,156,35
WLMRT-00976,11/25/2023,"Seattle, WA",Appliances,Refrigerators,4,193.03,772.12,0,772.12,DIY Homeowner,413,9
WLMRT-00977,2/19/2023,"Houston, TX",Building Materials,Lumber,2,84.21,168.42,0,168.42,Professional Contractor,345,17
WLMRT-00978,8/18/2023,"Seattle, WA",Paint,Interior Paint,6,307.35,1844.1,0,1844.1,Professional Contractor,97,15
WLMRT-00979,3/30/2023,"Houston, TX",Lighting,Ceiling Fans,3,104.96,314.88,5,299.14,Professional Contractor,40,33
WLMRT-00980,2/1/2023,"Seattle, WA",Flooring,Hardwood,3,264.06,792.18,20,633.74,Professional Contractor,89,13
WLMRT-00981,11/4/2023,"Phoenix, AZ",Flooring,Hardwood,4,204.18,816.72,0,816.72,Professional Contractor,26,17
WLMRT-00982,12/27/2023,"New York, NY",Lighting,Light Fixtures,5,356.25,1781.25,0,1781.25,Renovation Enthusiast,311,41
WLMRT-00983,12/2/2023,"Los Angeles, CA",Flooring,Laminate,9,382.63,3443.67,0,3443.67,Professional Contractor,163,28
WLMRT-00984,3/4/2023,"Seattle, WA",Paint,Paint Supplies,1,330.84,330.84,10,297.76,Renovation Enthusiast,410,44
WLMRT-00985,5/17/2023,"Los Angeles, CA",Garden Center,Outdoor Furniture,2,264.39,528.78,0,528.78,Property Manager,179,19
WLMRT-00986,7/14/2023,"New York, NY",Home Improvement,Workbenches,3,344.88,1034.64,0,1034.64,Renovation Enthusiast,113,28
WLMRT-00987,3/28/2023,"Chicago, IL",Appliances,Washers,2,169.45,338.9,10,305.01,DIY Homeowner,20,39
WLMRT-00988,10/14/2023,"Los Angeles, CA",Lighting,Outdoor Lighting,5,40.19,200.95,0,200.95,Renovation Enthusiast,483,12
WLMRT-00989,11/25/2023,"Chicago, IL",Building Materials,Lumber,7,239.83,1678.81,0,1678.81,Professional Contractor,493,42
WLMRT-00990,8/4/2023,"Phoenix, AZ",Building Materials,Lumber,1,53.86,53.86,0,53.86,Property Manager,469,7
WLMRT-00991,1/21/2023,"Houston, TX",Garden Center,Gardening Tools,4,156.44,625.76,0,625.76,DIY Homeowner,275,21
WLMRT-00992,1/28/2023,"Los Angeles, CA",Garden Center,Landscaping Supplies,3,281.61,844.83,0,844.83,Renovation Enthusiast,460,16
WLMRT-00993,7/3/2023,"Phoenix, AZ",Paint,Exterior Paint,1,235.45,235.45,0,235.45,DIY Homeowner,68,7
WLMRT-00994,10/20/2023,"Dallas, TX",Building Materials,Lumber,9,147,1323,15,1124.55,DIY Homeowner,355,10
WLMRT-00995,8/7/2023,"Atlanta, GA",Home Improvement,Hand Tools,3,422.76,1268.28,0,1268.28,DIY Homeowner,286,43
WLMRT-00996,8/1/2023,"Chicago, IL",Building Materials,Lumber,3,341.72,1025.16,10,922.64,Renovation Enthusiast,256,9
WLMRT-00997,3/2/2023,"New York, NY",Home Improvement,Tool Sets,1,424.32,424.32,15,360.67,DIY Homeowner,151,22
WLMRT-00998,2/24/2023,"Dallas, TX",Home Improvement,Hand Tools,7,173.73,1216.11,0,1216.11,DIY Homeowner,168,22
WLMRT-00999,4/22/2023,"New York, NY",Paint,Interior Paint,4,337.03,1348.12,0,1348.12,Professional Contractor,86,9
WLMRT-01000,2/21/2023,"Chicago, IL",Building Materials,Lumber,3,253.2,759.6,0,759.6,Property Manager,491,39
WLMRT-01001,4/30/2023,"Dallas, TX",Plumbing,Pipes,7,63.58,445.06,5,422.81,Professional Contractor,160,36
WLMRT-01002,4/6/2023,"Seattle, WA",Flooring,Hardwood,7,256.77,1797.39,0,1797.39,DIY Homeowner,465,21
WLMRT-01003,5/1/2023,"Los Angeles, CA",Flooring,Laminate,2,120.37,240.74,0,240.74,DIY Homeowner,63,32
WLMRT-01004,7/19/2023,"Houston, TX",Home Improvement,Workbenches,5,251.99,1259.95,0,1259.95,Property Manager,96,24
WLMRT-01005,2/11/2023,"Houston, TX",Lighting,Ceiling Fans,9,37.63,338.67,5,321.74,Renovation Enthusiast,115,22
WLMRT-01006,11/30/2023,"Los Angeles, CA",Plumbing,Shower Systems,2,296.83,593.66,10,534.29,Property Manager,395,13
WLMRT-01007,1/21/2023,"Dallas, TX",Plumbing,Pipes,6,255.1,1530.6,0,1530.6,Property Manager,94,26
WLMRT-01008,1/9/2023,"Atlanta, GA",Plumbing,Pipes,1,40,40,0,40,Professional Contractor,242,35
WLMRT-01009,3/30/2023,"New York, NY",Lighting,Outdoor Lighting,4,354.93,1419.72,0,1419.72,Renovation Enthusiast,449,42
WLMRT-01010,8/11/2023,"Los Angeles, CA",Plumbing,Pipes,9,102.43,921.87,0,921.87,DIY Homeowner,137,32
WLMRT-01011,4/20/2023,"Dallas, TX",Plumbing,Pipes,7,363.1,2541.7,0,2541.7,Renovation Enthusiast,20,30
WLMRT-01012,2/26/2023,"New York, NY",Plumbing,Toilets,6,56.09,336.54,0,336.54,Property Manager,279,39
WLMRT-01013,7/11/2023,"Seattle, WA",Appliances,Washers,4,294.59,1178.36,0,1178.36,DIY Homeowner,68,39
WLMRT-01014,5/29/2023,"New York, NY",Plumbing,Pipes,9,68.88,619.92,0,619.92,DIY Homeowner,310,14
WLMRT-01015,5/5/2023,"Dallas, TX",Plumbing,Pipes,1,227.73,227.73,10,204.96,DIY Homeowner,452,22
WLMRT-01016,12/4/2023,"Atlanta, GA",Appliances,Dryers,6,112.61,675.66,0,675.66,Renovation Enthusiast,334,25
WLMRT-01017,4/5/2023,"Atlanta, GA",Appliances,Dryers,2,421.91,843.82,0,843.82,Renovation Enthusiast,345,44
WLMRT-01018,11/30/2023,"Dallas, TX",Home Improvement,Power Tools,9,421.9,3797.1,0,3797.1,Professional Contractor,317,35
WLMRT-01019,5/25/2023,"Los Angeles, CA",Plumbing,Toilets,9,102.85,925.65,0,925.65,Property Manager,178,9
WLMRT-01020,8/2/2023,"Chicago, IL",Building Materials,Cement,9,225.81,2032.29,0,2032.29,Professional Contractor,356,42
WLMRT-01021,2/25/2023,"Chicago, IL",Garden Center,Gardening Tools,3,420.56,1261.68,0,1261.68,Renovation Enthusiast,103,29
WLMRT-01022,5/18/2023,"Atlanta, GA",Building Materials,Lumber,9,224.77,2022.93,0,2022.93,Property Manager,95,23
WLMRT-01023,4/10/2023,"Atlanta, GA",Paint,Interior Paint,4,299.99,1199.96,0,1199.96,Property Manager,132,28
WLMRT-01024,5/16/2023,"Dallas, TX",Building Materials,Lumber,1,103.03,103.03,5,97.88,DIY Homeowner,134,13
WLMRT-01025,3/10/2023,"Los Angeles, CA",Paint,Interior Paint,9,338.9,3050.1,5,2897.6,Renovation Enthusiast,331,16
WLMRT-01026,7/26/2023,"Los Angeles, CA",Plumbing,Pipes,8,268.63,2149.04,0,2149.04,Property Manager,19,37
WLMRT-01027,9/18/2023,"Los Angeles, CA",Home Improvement,Power Tools,7,465.46,3258.22,0,3258.22,Renovation Enthusiast,172,21
WLMRT-01028,12/15/2023,"New York, NY",Plumbing,Shower Systems,2,376.14,752.28,5,714.67,DIY Homeowner,305,7
WLMRT-01029,8/8/2023,"Atlanta, GA",Garden Center,Outdoor Furniture,3,442.41,1327.23,15,1128.15,Renovation Enthusiast,434,32
WLMRT-01030,3/25/2023,"Los Angeles, CA",Plumbing,Pipes,5,377.89,1889.45,0,1889.45,Renovation Enthusiast,113,10
WLMRT-01031,12/5/2023,"Phoenix, AZ",Paint,Exterior Paint,4,244.96,979.84,10,881.86,Renovation Enthusiast,62,19
WLMRT-01032,11/12/2023,"New York, NY",Lighting,Light Fixtures,5,80.84,404.2,15,343.57,Professional Contractor,374,19
WLMRT-01033,5/4/2023,"Dallas, TX",Building Materials,Lumber,8,63.72,509.76,15,433.3,Property Manager,49,44
WLMRT-01034,3/16/2023,"Atlanta, GA",Plumbing,Shower Systems,3,275.77,827.31,0,827.31,Property Manager,340,14
WLMRT-01035,12/2/2023,"Phoenix, AZ",Home Improvement,Hand Tools,5,458.16,2290.8,5,2176.26,Renovation Enthusiast,81,20
WLMRT-01036,10/27/2023,"Los Angeles, CA",Plumbing,Toilets,8,494.97,3959.76,0,3959.76,Professional Contractor,290,8
WLMRT-01037,9/6/2023,"Houston, TX",Appliances,Refrigerators,4,72.81,291.24,0,291.24,Property Manager,179,28
WLMRT-01038,1/18/2023,"New York, NY",Home Improvement,Hand Tools,4,17.12,68.48,0,68.48,Property Manager,128,13
WLMRT-01039,10/15/2023,"New York, NY",Home Improvement,Tool Sets,3,60.44,181.32,0,181.32,Renovation Enthusiast,447,35
WLMRT-01040,10/12/2023,"Seattle, WA",Lighting,Ceiling Fans,3,22.61,67.83,5,64.44,Renovation Enthusiast,439,41
WLMRT-01041,5/18/2023,"Chicago, IL",Garden Center,Gardening Tools,8,151.26,1210.08,0,1210.08,Property Manager,49,13
